period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,GCA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bmn,321.12788971290115
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bcv,0.3819567898755557
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcm,2654.839875851565
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcv,0.7520013555233184
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hrmn,0.07041508226729346
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcm,1329.581005001227
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcv,0.5625285788072404
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_fixed,0.13
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_true,0.99
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_fixed,0.12
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bmn,299.57897773425515
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bcv,0.3754893595291092
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcm,1986.009197362694
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcv,0.7542971535683919
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hrmn,0.0639046137428153
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcm,1070.9792593672776
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcv,0.5773648048271804
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,N_neg,0
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_fixed,0.14606741573033707
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_true,0.9887640449438202
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_true,0.9887640449438202
pre,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_fixed,0.1348314606741573
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bmn,495.478177540128
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bcv,0.008938619454998797
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcm,668.8306784888707
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcv,0.026229885400314873
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hrmn,0.1230906912380713
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcm,258.6017456339493
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcv,0.01291351368301133
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,N_neg,0
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,ACA,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bmn,458.8379658844849
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bcv,0.5650640560379399
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcm,1410.5522205579218
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcv,0.5716315737968499
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hrmn,0.03125
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcm,747.1503329894633
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcv,0.34693729977437354
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_true,0.44
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_fixed,0.15
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_true,0.32
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_fixed,0
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bmn,409.52454953750146
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bcv,0.5634694682235366
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcm,1117.18107037275
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcv,0.5685918877129013
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hrmn,0.03125
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcm,633.695955692923
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcv,0.35588899902049564
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,N_neg,0
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_true,0.4943820224719101
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_fixed,0.16853932584269662
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_true,0.3595505617977528
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_true,0.9887640449438202
pre,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bmn,857.8283345100785
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Bcv,0.015041719335505473
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcm,293.371150185172
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hcv,0.0185163734402153
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Hrmn,0.03125
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcm,113.45437729654029
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,Rcv,0.01615570995973612
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,N_neg,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_true,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,SQ,rK,grad,increase,1.2,125,90,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,343.8394224001502
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.4058962314588602
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,3337.455884223076
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.6921186635920027
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.0834654480097531
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,1699.0539726968937
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.5363751548628042
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0.13
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,0.99
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0.07
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,274.80193482382754
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.4108246071649362
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,1428.6154053366738
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.7635457312585953
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.06527264711914646
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,881.4779478573329
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.6122363319739805
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0.18840579710144928
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,0.9855072463768116
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,0.9855072463768116
pre,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0.10144927536231885
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,497.50350765067486
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.010152175127856407
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,1908.840478886402
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.02940437385299966
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.12395910160497434
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,817.5760248395608
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.0716195925598238
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,GCA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,353.6823351711417
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.38671727994066174
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,3350.5733108933914
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.6998264770372482
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.08097784571885461
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,1701.4551547001088
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.5563578888914574
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0.13
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,0.99
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,288.9265163524717
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.40216306870598795
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,1438.3663636120725
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.7951036767523998
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.06161359349425776
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,882.2546251291984
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.6556414188160313
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0.18840579710144928
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,0.9855072463768116
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,0.9855072463768116
pre,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,497.81625447721353
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.008890151691024068
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,1912.2069472813187
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.026097203690033058
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.12407892325102178
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,819.2005295709105
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.07343851577930546
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,ACA,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,533.4595724376048
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.5460698375316826
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,1643.6248881346175
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.5553241406598437
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.03125
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,874.0967848816323
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.37108029144488625
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,0.4
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0.13
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,0.3
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,384.0732358813765
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.5845132269977699
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,806.9412142579977
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.5896557161155221
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.03125
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,515.5993985774672
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.41735340278905114
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,0.5797101449275363
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0.18840579710144928
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,0.43478260869565216
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,0.9855072463768116
pre,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bmn,865.9646441272746
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Bcv,0.017394725905015396
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcm,836.6836738766199
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hcv,0.021569401269462
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Hrmn,0.03125
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcm,358.49738630416505
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,Rcv,0.07412642030518829
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,N_neg,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_true,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,SQ,rK,grad,increase,1.2,125,70,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,Bmn,381.2415234989786
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,Bcv,0.3721576517377301
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,Hcm,4031.596637550709
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,Hcv,0.5997945837480531
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,Hrmn,0.09280985110074876
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,Rcm,2121.3843442374696
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,Rcv,0.5049169197848142
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,N_neg,0
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.11
tot,slope,GCA,rK,grad,increase,1.2,125,50,0.01,NA,NA,NA,propl_BMSY_true,0.99
