period,hcr_type,strategy,change_par,change_type,direction,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-45
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,961.124771816072,1000,-45
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.3490696130629472,1000,-45
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-45
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,400.30003468045646,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.2637949827354167,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,5031.855021375898,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.2615809857162019,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3370.1245586567447,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.4944774063193876,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-45
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-45
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,304.5098719224637,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.17920783112186364,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,1969.3550213758983,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.19704410297983052,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,961.124771816072,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.3490696130629472,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-45
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,437.25500978232634,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.14907607937926595,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,4771.723842985928,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.3276100377929202,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.10580885719839128,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3242.3639891011962,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.5482805994120541,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-45
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-45
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,376.9706074163262,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.07724437432606814,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,1709.223842985928,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.23861381194783252,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.08737030823213977,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,833.3642022605235,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.3875507122588904,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-45
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-45
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,434.8389062515081,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.16021781705108618,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,5454.218372172751,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.15914304788478054,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3565.9508220106677,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.414314688857934,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,372.23314951276103,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.10235231663566628,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2391.71837217275,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.11180432454501131,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1156.951035169995,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.25931871490919756,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,434.8389062515081,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.16021781705108618,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,5454.218372172751,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.15914304788478054,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3565.9508220106677,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.414314688857934,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,372.23314951276103,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.10235231663566628,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2391.71837217275,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.11180432454501131,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1156.951035169995,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.25931871490919756,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,462.5629530241721,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.08433611992565336,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,5308.462860243008,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.18827743105953723,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.11355092280167851,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3493.159960961078,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.43951300605997584,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,426.5940255375923,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.041940087978261764,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2245.9628602430084,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.11895333745163982,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.10255082902289905,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1084.1601741204051,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.25906224751883056,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-30
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-30
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,467.98738543391056,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.07376464366406274,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,5859.206104479193,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.07337423404483805,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3752.31493409478,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.3461556726584313,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
tot,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
pre,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,437.23016751747167,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.04518541582133645,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2796.7061044791926,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.04909958817592127,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1343.3151472541072,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.19545550677051288,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
post,slope,GCA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,467.98738543391056,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.07376464366406274,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,5859.206104479193,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.07337423404483805,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3752.31493409478,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.3461556726584313,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
tot,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
pre,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,437.23016751747167,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.04518541582133645,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2796.7061044791926,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.04909958817592127,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1343.3151472541072,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.19545550677051288,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
post,slope,ACA,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,483.0549193190139,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.036640150776707237,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,5801.898185922971,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.08224360609276181,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.11981829864123217,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,3722.914323051599,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.35425748493539105,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
tot,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,500,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,3062.5,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.125,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,2408.9997868406726,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
pre,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bmn,466.77435160590954,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Bcv,0.01773216693507063,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcm,2739.3981859229707,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hcv,0.04745930244667294,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Hrmn,0.11483980125731798,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcm,1313.9145362109261,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,Rcv,0.18834140473395636,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,N_neg,0,1000,-15
post,slope,SQ,K,step,decrease,500,50,0.01,NA,NA,NA,C_lim,0,1000,-15
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Bmn,351.16111981366805,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Bcv,0.5226061019214696,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hcm,3516.669843752958,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hcv,0.8128030318940201,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hrmn,0.08648298055034259,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Rcm,1788.5605736665082,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Rcv,0.6427585349130805,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,350
tot,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Bmn,178.97893123396526,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Bcv,0.16208029148729414,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hcm,499.5159416413829,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hcv,0.22274090857592618,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hrmn,0.06160978216832094,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Rcm,404.9438313697625,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Rcv,0.3610886173093488,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,350
pre,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Bmn,516.5910657039708,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Bcv,0.1827099865330102,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hcm,3017.153902111575,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hcv,0.3441045265392687,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Hrmn,0.11038075938797123,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Rcm,1383.6167422967455,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,Rcv,0.3197395432857883,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,350
post,slope,GCA,K,step,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Bmn,311.56592061569427,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Bcv,0.6617828838260763,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hcm,3596.831167611293,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hcv,0.7257152532590573,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hrmn,0.11605997882827608,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Rcm,1884.0678733635177,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Rcv,0.511364861255541,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,350
tot,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Bmn,125,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Bcv,0,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hcm,765.625,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hcv,0,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hrmn,0.125,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Rcm,602.2499467101682,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Rcv,0.1426016372520952,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,N_neg,0,250,350
pre,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,C_lim,0,250,350
post,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Bmn,490.8155306190083,250,350
post,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Bcv,0.2679333390229473,250,350
post,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hcm,2831.206167611293,250,350
post,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hcv,0.4239261871657823,250,350
post,slope,ACA,K,step,increase,125,50,0.01,NA,NA,NA,Hrmn,0.10747054672210996,250,350
