hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,error_rho,error_cv,error_rep,time,Biomass,Harvest,Harvest_rate,B_cons_true,B_cons_fixed,growth,BMSY_true,BMSY_fixed,UMSY_true,UMSY_fixed,BMSY_for,UMSY_for,par_A,par_B
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,68,133.2947537857236,16.823088633374653,0.125,62.5,250,15.556197059634222,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,69,132.1891066221424,16.66184422321545,0.125,62.5,250,15.573316745975468,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,70,131.23878504035005,16.5236383277678,0.125,62.5,250,15.586077561220304,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,71,130.4200144715266,16.404848130043757,0.125,62.5,250,15.595623443128442,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,72,129.7131361057142,16.302501808940825,0.125,62.5,250,15.602786348049014,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,73,129.10178044054894,16.214142013214275,0.125,62.5,250,15.608175397217531,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,74,128.57223328269785,16.137722555068617,0.125,62.5,250,15.612239149373986,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,75,128.1129432717346,16.07152916033723,0.125,62.5,250,15.615309584186964,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,76,127.71413494695474,16.014117908966824,0.125,62.5,250,15.61763347148972,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,77,127.3675015500751,15.964266868369343,0.125,62.5,250,15.619394936410394,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,78,127.06595879272612,15.920937693759388,0.125,62.5,250,15.620731814266758,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,79,126.8034457579021,15.883244849090765,0.125,62.5,250,15.621747583398307,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,80,126.57476262156264,15.850430719737762,0.125,62.5,250,15.62252012268573,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,81,126.37543741655305,15.82184532769533,0.125,62.5,250,15.623108171913147,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,82,126.20161591139708,15.796929677069132,0.125,62.5,250,15.623556119201478,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,83,126.04997004167393,15.775201988924636,0.125,62.5,250,15.623897562911587,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,84,125.91762134937628,15.756246255209241,0.125,62.5,250,15.624157971059168,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,85,125.8020766517634,15.739702668672034,0.125,62.5,250,15.624356673044696,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,86,125.70117374333768,15.725259581470425,0.125,62.5,250,15.624508355381655,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,87,125.61303538080213,15.71264671791721,0.125,62.5,250,15.624624187621885,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,88,125.53603014582376,15.701629422600266,0.125,62.5,250,15.624712671682767,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,89,125.46873904927855,15.69200376822797,0.125,62.5,250,15.624780283703682,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,90,125.4099269518224,15.68359238115982,0.125,62.5,250,15.62483195989417,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,91,125.35851804273878,15.6762408689778,0.125,62.5,250,15.62487146481303,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,92,125.31357475220946,15.669814755342347,0.125,62.5,250,15.624901670874776,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,93,125.27427957905806,15.664196844026183,0.125,62.5,250,15.62492477071251,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,94,125.23991940238831,15.659284947382258,0.125,62.5,250,15.624942438680357,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,95,125.20987191577012,15.654989925298539,0.125,62.5,250,15.62495595377897,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,96,125.18359388007782,15.651233989471265,0.125,62.5,250,15.624966293287198,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,97,125.16061093835528,15.647949235009728,0.125,62.5,250,15.62497420412648,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,98,125.14050877518734,15.64507636729441,0.125,62.5,250,15.624980257284095,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,99,125.12292543557302,15.642563596898418,0.125,62.5,250,15.62498488933729,125,500,0.125,0.125,125,0.125,1000,250
slope,ACA,K,step,decrease,0.5,500,50,NA,NA,NA,100,125.10754464546369,15.640365679446628,0.125,62.5,250,15.62498843414923,125,500,0.125,0.125,125,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,1,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,2,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,3,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,4,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,5,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,6,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,7,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,8,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,9,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,10,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,11,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,12,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,13,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,14,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,15,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,16,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,17,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,18,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,19,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,20,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,21,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,22,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,23,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,24,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,25,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,26,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,27,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,28,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,29,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,30,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,31,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,32,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,33,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,34,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,35,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,36,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,37,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,38,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,39,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,40,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,41,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,42,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,43,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,44,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,45,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,46,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,47,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,48,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,49,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,50,500,62.5,0.125,250,250,62.5,500,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,51,500,62.5,0.125,62.5,250,-125,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,52,312.5,62.5,0.125,62.5,250,-19.53125,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,53,272.216796875,20.751953125,0.06640625,62.5,250,-6.04778528213501,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,54,251.51891633868217,14.650095254182814,0.05381774902343749,62.5,250,-0.38203619151445933,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,55,239.22754463394372,11.909335513223994,0.04734966135583817,62.5,250,2.577068046900396,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,56,231.39615529078438,10.408457390059738,0.04350860769810741,62.5,250,4.304858139339293,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,57,226.1995868194117,9.501426610711986,0.04106129852837011,62.5,250,5.3836436275803505,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,58,222.662513448451,8.920716998541064,0.03943737088106616,62.5,250,6.087033466931127,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,59,220.21443955590198,8.535107359480161,0.03833203545264093,62.5,250,6.55921050005549,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,60,218.50085148304188,8.272798572915564,0.037567012361219364,62.5,250,6.882590771946145,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,61,217.29202445795363,8.091417797034417,0.03703151608845058,62.5,250,7.107182221452491,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,62,216.43463747714344,7.964569202262672,0.036653757643110504,62.5,250,7.264707069423355,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,63,215.8241918740205,7.8751526725463,0.036385824211607326,62.5,250,7.37596617043111,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,64,215.3883884786166,7.811769565834989,0.0361950599606314,62.5,250,7.454939228238689,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,65,215.07666550574473,7.766662201110562,0.036058871399567684,62.5,250,7.511194331366179,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,66,214.85338937008103,7.734470467029853,0.03596145797054522,62.5,250,7.55136841870861,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,67,214.69330779291354,7.711449995876106,0.035891684178150314,62.5,250,7.580110537165675,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,68,214.57845407015066,7.694964259928549,0.03584165868528548,62.5,250,7.600700566401907,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,69,214.49600852901486,7.683146107537715,0.03580576689692208,62.5,250,7.615464457374502,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,70,214.43680522952133,7.674667756868038,0.03578000266531713,62.5,250,7.626057870336667,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,71,214.39428093920438,7.668582160653603,0.03576150163422541,62.5,250,7.6336625353626015,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,72,214.3637310978426,7.664212376724391,0.03574821279350136,62.5,250,7.63912356427248,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,73,214.34178088073884,7.661073781376221,0.03573866596807581,62.5,250,7.643046189058051,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,74,214.3260080250929,7.658819044703991,0.03573180652523088,62.5,250,7.645864290301036,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,75,214.31467327993678,7.657199035457155,0.03572687750784153,62.5,250,7.647889136898147,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,76,214.30652746211857,7.656034954716365,0.03572333539998024,62.5,250,7.649344152657863,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,77,214.30067318769522,7.655198427081225,0.03572078983191205,62.5,250,7.650389768224453,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,78,214.2964657028166,7.654597253103072,0.035718960371154754,62.5,250,7.6511412129856975,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,79,214.29344171504079,7.654165200761497,0.035717645532130186,62.5,250,7.6516812666826155,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,80,214.29126829716915,7.653854684554219,0.03571670053595024,62.5,250,7.652069405882954,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,81,214.28970619096071,7.65363151209138,0.035716021342865355,62.5,250,7.652348368331912,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,82,214.28858344669504,7.65347111259756,0.03571553318467522,62.5,250,7.652548866082575,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,83,214.2877764843646,7.653355828413025,0.0357151823270922,62.5,250,7.65269297047815,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,84,214.28719648541258,7.6532729694301675,0.03571493015136393,62.5,250,7.6527965437753265,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,85,214.28677961386398,7.653213415323924,0.03571474890169143,62.5,250,7.65287098618528,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,86,214.2864799888323,7.653170611216972,0.03571461862933249,62.5,250,7.65292449120385,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,87,214.28626463406084,7.65313984597531,0.03571452499651009,62.5,250,7.652962947696458,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,88,214.28610984819085,7.653117733566458,0.035714457698144006,62.5,250,7.652990588176796,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,89,214.28599859603895,7.653101840328696,0.035714409327559635,62.5,250,7.653010454708132,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,90,214.28591863365403,7.6530904170930345,0.03571437456126217,62.5,250,7.653024733744511,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,91,214.28586116074118,7.6530822066573725,0.03571434957301688,62.5,250,7.653034996784853,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,92,214.28581985211153,7.6530763054144755,0.03571433161273161,62.5,250,7.653042373336286,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,93,214.28579016154768,7.653072063900138,0.03571431870378485,62.5,250,7.653047675228078,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,94,214.28576882146197,7.653069015313772,0.03571430942548364,62.5,250,7.65305148596045,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,95,214.28575348327902,7.653066824143388,0.03571430275670686,62.5,250,7.653054224923128,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,96,214.28574245896192,7.653065249240226,0.03571429796352469,62.5,250,7.653056193551923,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,97,214.28573453523498,7.653064117278863,0.035714294518425595,62.5,250,7.653057608503549,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,98,214.28572884005675,7.65306330368178,0.035714292042260926,62.5,250,7.653058625499857,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,99,214.28572474664765,7.653062718908954,0.03571429026251773,62.5,250,7.653059356465873,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,step,decrease,0.5,500,50,NA,NA,NA,100,214.28572180451,7.653062298603522,0.03571428898332738,62.5,250,7.653059881847647,125,500,0.125,0.125,500,0.125,1000,250
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,1,125,15.625,0.125,62.5,62.5,15.625,125,125,0.125,0.125,125,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,2,125,15.625,0.125,62.5,62.5,15.625,125,125,0.125,0.125,132.6530612244898,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,3,126.12680288461539,14.498197115384617,0.11598557692307693,62.5,62.5,15.623730315259222,125,125,0.125,0.125,140.30612244897958,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,4,127.97630147436347,13.774231725511145,0.10920939412150349,62.5,62.5,15.6161416295337,125,125,0.125,0.125,147.9591836734694,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,5,130.29603974019082,13.296403363706334,0.10389738733284071,62.5,62.5,15.59695196307032,125,125,0.125,0.125,155.6122448979592,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,6,132.91810686672218,12.974884836538953,0.09958003990306045,62.5,62.5,15.562303583647168,125,125,0.125,0.125,163.26530612244898,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,7,135.72601665091858,12.754393799450783,0.09595678196229272,62.5,62.5,15.509952566804218,125,125,0.125,0.125,170.91836734693877,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,8,138.63680969701278,12.599159520710026,0.09282788835625021,62.5,62.5,15.439037421287457,125,125,0.125,0.125,178.57142857142856,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,9,141.59060304373685,12.485244074563369,0.09005720848488617,62.5,62.5,15.349751890645148,125,125,0.125,0.125,186.22448979591837,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,10,144.5440502410713,12.39630469331069,0.08755033474560112,62.5,62.5,15.243030100174483,125,125,0.125,0.125,193.87755102040816,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,11,147.4659874944277,12.321092846818065,0.08524109312191601,62.5,62.5,15.120279405900217,125,125,0.125,0.125,201.53061224489795,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,12,150.3343787576676,12.251888142660347,0.0830828067599202,62.5,62.5,14.983169252963043,125,125,0.125,0.125,209.18367346938777,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,13,153.13408200555412,12.183466005076529,0.08104244754764803,62.5,62.5,14.833473429704757,125,125,0.125,0.125,216.83673469387753,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,14,155.85516746098384,12.112387974275036,0.07909661791576694,62.5,62.5,14.672958640954647,125,125,0.125,0.125,224.48979591836735,0.125,250,1000
slope,GCA,K,step,increase,0.5,125,50,NA,NA,NA,15,158.491628096596,12.03649800534247,0.07722873871574158,62.5,62.5,14.503310847439302,125,125,0.125,0.125,232.14285714285714,0.125,250,1000
