period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Hcm,1468.7317927022086,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Hcv,0.6992019228918371,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Hrmn,0.07942041486786174,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Rcm,1263.0254667013965,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Rcv,0.8151825296344655,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,N_neg,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_Bcons_true,0.8367346938775511,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_Bcons_fixed,1,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_BMSY_true,0.4489795918367347,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_BMSY_fixed,0.8775510204081632,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_UMSY_true,0.46938775510204084,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_UMSY_fixed,0.8571428571428571,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Bmn,329.1192366232257,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Bcv,0.37215405920451644,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Hcm,1464.4617259933223,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Hcv,0.697646073562999,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Hrmn,0.07900678747222982,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Rcm,1260.0691675969329,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,Rcv,0.8111901446556414,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,N_neg,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_Bcons_true,0.8367346938775511,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_Bcons_fixed,1,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_BMSY_true,0.42857142857142855,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_BMSY_fixed,0.8775510204081632,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_UMSY_true,0.40816326530612246,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,76,propl_UMSY_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Bmn,215.553718233951,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Bcv,0.4796001739455234,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Hcm,563.6189479442472,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Hcv,1.0277430022287997,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Hrmn,0.046858228747832305,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Rcm,397.78376961854,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Rcv,0.8650658214394759,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,N_neg,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_Bcons_true,0.9795918367346939,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_Bcons_fixed,0.24489795918367346,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_BMSY_true,0.9591836734693877,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_BMSY_fixed,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_UMSY_fixed,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Bmn,217.119193374493,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Bcv,0.480252059392549,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Hcm,567.8309667583486,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Hcv,1.0516354216204487,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Hrmn,0.0465845617739668,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Rcm,400.0925638320024,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,Rcv,0.8880559100488347,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,N_neg,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_Bcons_true,0.9795918367346939,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_Bcons_fixed,0.24489795918367346,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_BMSY_true,0.9591836734693877,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_BMSY_fixed,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,76,propl_UMSY_fixed,0.04081632653061224,0.0625_250,300
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bmn,348.0093335349627,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bcv,0.3703990980008601,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcm,2092.963315447976,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcv,0.3890826868700395,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hrmn,0.12005375786866086,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcm,1715.9001690602345,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcv,0.5133956641366862,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,N_neg,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_true,0.673469387755102,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.9387755102040817,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_true,0.3877551020408163,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.8775510204081632,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_true,0.3877551020408163,1000,-75
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.3877551020408163,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bmn,395.1342175069426,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bcv,0.2623551351407566,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcm,1861.0840361073542,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcv,0.5030402124195362,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hrmn,0.08962429457565056,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcm,1547.993085750302,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcv,0.6209797190334861,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,N_neg,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_true,0.4897959183673469,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.9387755102040817,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_true,0.12244897959183673,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.8775510204081632,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_true,0.8571428571428571,1000,-75
pre,slope,SQ,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.8571428571428571,1000,-75
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bmn,272.0674530695176,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bcv,0.4879510550357519,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcm,1325.2427049947444,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcv,0.66008936696834275,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hrmn,0.09752237599873448,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcm,978.7372642232942,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcv,0.5497149953990541,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,N_neg,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_true,0.9183673469387755,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.1836734693877551,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_true,0.6938775510204082,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.061224489795918366,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_true,0.6938775510204082,250,300
pre,slope,GCA,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.6938775510204082,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bmn,208.34927879816607,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bcv,0.48840779161081643,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcm,1225.7672529230967,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcv,0.4910312548025922,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hrmn,0.1230746531904859,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcm,917.5945461093313,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcv,0.37626602103269774,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,N_neg,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_true,0.9795918367346939,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.46938775510204084,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_true,0.8775510204081632,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.1836734693877551,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_true,0.1836734693877551,250,300
pre,slope,SQ,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.1836734693877551,250,300
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bmn,356.90229545096736,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bcv,0.35514715476408387,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcm,2074.5821206921373,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcv,0.39747700582348977,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hrmn,0.11541220027049291,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcm,1700.0838330215731,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcv,0.519511832019043,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,N_neg,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_true,0.673469387755102,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.9387755102040817,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_true,0.30612244897959184,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.8775510204081632,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_true,0.5510204081632653,1000,-75
pre,slope,update_10,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.5510204081632653,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bmn,351.46029533540036,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bcv,0.36727411991803693,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcm,2086.8637312135575,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcv,0.39264674993868565,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hrmn,0.11835066088474298,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcm,1710.2672933773413,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcv,0.5153696171778336,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,N_neg,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_true,0.673469387755102,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.9387755102040817,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_true,0.3469387755102041,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.8775510204081632,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_true,0.4489795918367347,1000,-75
pre,slope,update_4,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.4489795918367347,1000,-75
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bmn,259.00858050234825,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bcv,0.503371538200086,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcm,1311.8986337916774,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcv,0.6422658614721531,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hrmn,0.10251668471139902,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcm,971.7383680093158,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcv,0.5315479292537899,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,N_neg,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_true,0.9183673469387755,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.20408163265306123,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_true,0.7551020408163265,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.061224489795918366,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_true,0.6530612244897959,250,300
pre,slope,update_10,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.6530612244897959,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bmn,267.7685276631891,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Bcv,0.4947333554449855,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcm,1321.511075617551,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hcv,0.652007884138097,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Hrmn,0.09950198623763581,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcm,976.8853765718956,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,Rcv,0.5400213715571526,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,N_neg,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_true,0.9183673469387755,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.20408163265306123,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_true,0.7346938775510204,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.061224489795918366,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_true,0.673469387755102,250,300
pre,slope,update_4,K,grad,increase,1.2,125,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.673469387755102,250,300
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bmn,494.2027669838552,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bcv,0.15773678098726873,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcm,1815.8899967470338,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcv,0.4601279232033289,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hrmn,0.0738582031807515,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcm,1503.3555492993528,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcv,0.5906083278380556,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,N_neg,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_true,0.8775510204081632,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.8775510204081632,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_true,0.5918367346938775,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.5918367346938775,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_true,0.5510204081632653,0.25,-75
pre,slope,GCA,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_UMSY_fixed,0.9591836734693877,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bmn,407.3597234217224,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Bcv,0.24188256024508073,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcm,1960.8287421056061,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hcv,0.463372798160321,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Hrmn,0.09284352304150503,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcm,1615.0615583953424,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,Rcv,0.5795135011833749,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,N_neg,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_true,0.9387755102040817,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_Bcons_fixed,0.9387755102040817,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_true,0.8775510204081632,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_BMSY_fixed,0.8775510204081632,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_true,0,0.25,-75
pre,slope,SQ,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,75,propl_0.2BMSY_fixed,0,0.25,-75
